Time[s], Channel 0, Channel 4, Channel 5, Channel 6, Channel 7
1.222063250000000, 1, 1, 1, 1, 1
1.222643500000000, 0, 1, 1, 1, 1
1.223157916666667, 1, 1, 1, 1, 1
1.224780833333333, 0, 1, 1, 1, 1
1.225296250000000, 1, 1, 1, 1, 1
1.225878000000000, 0, 1, 1, 1, 1
1.226392250000000, 1, 1, 1, 1, 1
1.228015333333333, 0, 1, 1, 1, 1
1.228529500000000, 1, 1, 1, 1, 1
1.230153583333333, 0, 1, 1, 1, 1
1.230668250000000, 1, 1, 1, 1, 1
1.232290166666667, 0, 1, 1, 1, 1
1.232805416666667, 1, 1, 1, 1, 1
1.234430416666667, 0, 1, 1, 1, 1
1.234944333333333, 1, 1, 1, 1, 1
1.236568750000000, 0, 1, 1, 1, 1
1.237083583333333, 1, 1, 1, 1, 1
1.238708083333333, 0, 1, 1, 1, 1
1.239222416666667, 1, 1, 1, 1, 1
1.239802750000000, 0, 1, 1, 1, 1
1.240317250000000, 1, 1, 1, 1, 1
1.241941250000000, 0, 1, 1, 1, 1
1.242456333333333, 1, 1, 1, 1, 1
1.243037166666667, 0, 1, 1, 1, 1
1.243551750000000, 1, 1, 1, 1, 1
1.244133333333333, 0, 1, 1, 1, 1
1.244647166666667, 1, 1, 1, 1, 1
1.245228750000000, 0, 1, 1, 1, 1
1.245742583333333, 1, 1, 1, 1, 1
1.246323916666667, 0, 1, 1, 1, 1
1.246837666666667, 1, 1, 1, 1, 1
1.247419583333333, 0, 1, 1, 1, 1
1.247933500000000, 1, 1, 1, 1, 1
1.249556500000000, 0, 1, 1, 1, 1
1.250071500000000, 1, 1, 1, 1, 1
1.251695833333333, 0, 1, 1, 1, 1
1.252210833333333, 1, 1, 1, 1, 1
1.253834416666667, 0, 1, 1, 1, 1
1.254349333333333, 1, 1, 1, 1, 1
1.254930416666667, 0, 1, 1, 1, 1
1.255444583333333, 1, 1, 1, 1, 1
1.256025583333333, 0, 1, 1, 1, 1
1.256539083333333, 1, 1, 1, 1, 1
1.258162583333333, 0, 1, 1, 1, 1
1.258677583333333, 1, 1, 1, 1, 1
1.259259166666667, 0, 1, 1, 1, 1
1.259772666666667, 1, 1, 1, 1, 1
1.260353416666667, 0, 1, 1, 1, 1
1.260867500000000, 1, 1, 1, 1, 1
1.261449000000000, 0, 1, 1, 1, 1
1.261962916666667, 1, 1, 1, 1, 1
1.262544416666667, 0, 1, 1, 1, 1
1.263057833333333, 1, 1, 1, 1, 1
1.263639666666667, 0, 1, 1, 1, 1
1.264153666666667, 1, 1, 1, 1, 1
1.265776083333333, 0, 1, 1, 1, 1
1.266290500000000, 1, 1, 1, 1, 1
1.267913500000000, 0, 1, 1, 1, 1
1.268428500000000, 1, 1, 1, 1, 1
1.269010416666667, 0, 1, 1, 1, 1
1.269524333333333, 1, 1, 1, 1, 1
1.271146333333333, 0, 1, 1, 1, 1
1.271661833333333, 1, 1, 1, 1, 1
1.273286750000000, 0, 1, 1, 1, 1
1.273801583333333, 1, 1, 1, 1, 1
