Time[s], Channel 0, Channel 4, Channel 5, Channel 6, Channel 7
0.000000000000000, 1, 1, 1, 1, 1
1.081731916666667, 0, 1, 1, 1, 1
1.086118416666667, 1, 1, 1, 1, 1
1.090517083333333, 0, 1, 1, 1, 1
1.091032083333333, 1, 1, 1, 1, 1
1.092655750000000, 0, 1, 1, 1, 1
1.093170166666667, 1, 1, 1, 1, 1
1.093750666666667, 0, 1, 1, 1, 1
1.094264833333333, 1, 1, 1, 1, 1
1.095888916666667, 0, 1, 1, 1, 1
1.096404250000000, 1, 1, 1, 1, 1
1.098027000000000, 0, 1, 1, 1, 1
1.098542500000000, 1, 1, 1, 1, 1
1.099123666666667, 0, 1, 1, 1, 1
1.099637500000000, 1, 1, 1, 1, 1
1.100218416666667, 0, 1, 1, 1, 1
1.100732083333333, 1, 1, 1, 1, 1
1.102355750000000, 0, 1, 1, 1, 1
1.102870583333333, 1, 1, 1, 1, 1
1.103453083333333, 0, 1, 1, 1, 1
1.103967000000000, 1, 1, 1, 1, 1
1.104547916666667, 0, 1, 1, 1, 1
1.105061666666667, 1, 1, 1, 1, 1
1.106685416666667, 0, 1, 1, 1, 1
1.107200000000000, 1, 1, 1, 1, 1
1.107781083333333, 0, 1, 1, 1, 1
1.108295333333333, 1, 1, 1, 1, 1
1.108876750000000, 0, 1, 1, 1, 1
1.109391333333333, 1, 1, 1, 1, 1
1.111013833333333, 0, 1, 1, 1, 1
1.111529250000000, 1, 1, 1, 1, 1
1.113152750000000, 0, 1, 1, 1, 1
1.113667583333333, 1, 1, 1, 1, 1
1.114250083333333, 0, 1, 1, 1, 1
1.114763666666667, 1, 1, 1, 1, 1
1.116386250000000, 0, 1, 1, 1, 1
1.116901416666667, 1, 1, 1, 1, 1
1.117482333333333, 0, 1, 1, 1, 1
1.117995666666667, 1, 1, 1, 1, 1
1.119619333333333, 0, 1, 1, 1, 1
1.120133583333333, 1, 1, 1, 1, 1
1.120716333333333, 0, 1, 1, 1, 1
1.121229750000000, 1, 1, 1, 1, 1
1.122851583333333, 0, 1, 1, 1, 1
1.123367083333333, 1, 1, 1, 1, 1
1.124990750000000, 0, 1, 1, 1, 1
1.125506000000000, 1, 1, 1, 1, 1
1.127128166666667, 0, 1, 1, 1, 1
1.127642833333333, 1, 1, 1, 1, 1
1.129266666666667, 0, 1, 1, 1, 1
1.129782000000000, 1, 1, 1, 1, 1
1.131405333333333, 0, 1, 1, 1, 1
1.131919333333333, 1, 1, 1, 1, 1
1.133542916666667, 0, 1, 1, 1, 1
1.134057916666667, 1, 1, 1, 1, 1
1.134640000000000, 0, 1, 1, 1, 1
1.135153833333333, 1, 1, 1, 1, 1
1.136777583333333, 0, 1, 1, 1, 1
1.137292500000000, 1, 1, 1, 1, 1
1.137873583333333, 0, 1, 1, 1, 1
1.138387750000000, 1, 1, 1, 1, 1
1.138969333333334, 0, 1, 1, 1, 1
1.139483000000000, 1, 1, 1, 1, 1
1.140064000000000, 0, 1, 1, 1, 1
1.140577833333333, 1, 1, 1, 1, 1
1.141159416666667, 0, 1, 1, 1, 1
1.141672916666667, 1, 1, 1, 1, 1
1.142254333333333, 0, 1, 1, 1, 1
1.142767833333333, 1, 1, 1, 1, 1
1.143349750000000, 0, 1, 1, 1, 1
1.143863666666667, 1, 1, 1, 1, 1
1.145487250000000, 0, 1, 1, 1, 1
1.146001333333333, 1, 1, 1, 1, 1
1.146581583333333, 0, 1, 1, 1, 1
1.147095666666667, 1, 1, 1, 1, 1
1.148718833333333, 0, 1, 1, 1, 1
1.149234083333333, 1, 1, 1, 1, 1
1.149815666666667, 0, 1, 1, 1, 1
1.150329333333333, 1, 1, 1, 1, 1
1.150910500000000, 0, 1, 1, 1, 1
1.151424833333333, 1, 1, 1, 1, 1
1.152006166666667, 0, 1, 1, 1, 1
1.152520333333333, 1, 1, 1, 1, 1
1.153102666666667, 0, 1, 1, 1, 1
1.153616250000000, 1, 1, 1, 1, 1
1.155240333333333, 0, 1, 1, 1, 1
1.155755083333333, 1, 1, 1, 1, 1
1.156335416666667, 0, 1, 1, 1, 1
1.156849583333333, 1, 1, 1, 1, 1
1.158473250000000, 0, 1, 1, 1, 1
1.158987500000000, 1, 1, 1, 1, 1
1.159569250000000, 0, 1, 1, 1, 1
1.160083333333333, 1, 1, 1, 1, 1
1.161706666666667, 0, 1, 1, 1, 1
1.162221166666667, 1, 1, 1, 1, 1
1.163845833333333, 0, 1, 1, 1, 1
1.164360333333333, 1, 1, 1, 1, 1
1.165983083333333, 0, 1, 1, 1, 1
1.166498083333333, 1, 1, 1, 1, 1
1.168121416666667, 0, 1, 1, 1, 1
1.168636416666667, 1, 1, 1, 1, 1
1.173876750000000, 0, 1, 1, 1, 1
1.178289000000000, 1, 1, 1, 1, 1
1.182672083333334, 0, 1, 1, 1, 1
1.183186583333333, 1, 1, 1, 1, 1
1.184810166666667, 0, 1, 1, 1, 1
1.185324916666667, 1, 1, 1, 1, 1
1.185907000000000, 0, 1, 1, 1, 1
1.186421000000000, 1, 1, 1, 1, 1
1.188043250000000, 0, 1, 1, 1, 1
1.188558416666667, 1, 1, 1, 1, 1
1.190180916666667, 0, 1, 1, 1, 1
1.190696583333333, 1, 1, 1, 1, 1
1.191278000000000, 0, 1, 1, 1, 1
1.191792000000000, 1, 1, 1, 1, 1
1.192373750000000, 0, 1, 1, 1, 1
1.192888083333334, 1, 1, 1, 1, 1
1.194511250000000, 0, 1, 1, 1, 1
1.195027250000000, 1, 1, 1, 1, 1
1.195608416666667, 0, 1, 1, 1, 1
1.196122416666667, 1, 1, 1, 1, 1
1.196702166666667, 0, 1, 1, 1, 1
1.197217166666667, 1, 1, 1, 1, 1
1.198839666666667, 0, 1, 1, 1, 1
1.199355583333333, 1, 1, 1, 1, 1
1.199936083333333, 0, 1, 1, 1, 1
1.200450666666667, 1, 1, 1, 1, 1
1.201032333333333, 0, 1, 1, 1, 1
1.201546666666667, 1, 1, 1, 1, 1
1.203169500000000, 0, 1, 1, 1, 1
1.203684333333333, 1, 1, 1, 1, 1
1.205308250000000, 0, 1, 1, 1, 1
1.205823250000000, 1, 1, 1, 1, 1
1.206405583333333, 0, 1, 1, 1, 1
1.206919583333333, 1, 1, 1, 1, 1
1.208542500000000, 0, 1, 1, 1, 1
1.209058000000000, 1, 1, 1, 1, 1
1.209639083333333, 0, 1, 1, 1, 1
1.210152416666667, 1, 1, 1, 1, 1
1.211775833333333, 0, 1, 1, 1, 1
1.212290583333334, 1, 1, 1, 1, 1
1.212872750000000, 0, 1, 1, 1, 1
1.213386583333333, 1, 1, 1, 1, 1
1.215009250000000, 0, 1, 1, 1, 1
1.215524000000000, 1, 1, 1, 1, 1
1.217148416666667, 0, 1, 1, 1, 1
1.217663166666667, 1, 1, 1, 1, 1
1.219285833333333, 0, 1, 1, 1, 1
1.219800916666667, 1, 1, 1, 1, 1
1.221425833333333, 0, 1, 1, 1, 1
1.221940333333333, 1, 1, 1, 1, 1
1.223564916666667, 0, 1, 1, 1, 1
1.224079416666667, 1, 1, 1, 1, 1
1.225703500000000, 0, 1, 1, 1, 1
1.226217916666667, 1, 1, 1, 1, 1
1.226799083333333, 0, 1, 1, 1, 1
1.227312333333333, 1, 1, 1, 1, 1
1.228935833333333, 0, 1, 1, 1, 1
1.229450666666667, 1, 1, 1, 1, 1
1.230032250000000, 0, 1, 1, 1, 1
1.230546166666667, 1, 1, 1, 1, 1
1.231127250000000, 0, 1, 1, 1, 1
1.231641333333333, 1, 1, 1, 1, 1
1.232222416666667, 0, 1, 1, 1, 1
1.232736500000000, 1, 1, 1, 1, 1
1.233318333333334, 0, 1, 1, 1, 1
1.233831583333333, 1, 1, 1, 1, 1
1.234412333333333, 0, 1, 1, 1, 1
1.234926666666667, 1, 1, 1, 1, 1
1.235508666666667, 0, 1, 1, 1, 1
1.236022250000000, 1, 1, 1, 1, 1
1.237644833333333, 0, 1, 1, 1, 1
1.238160250000000, 1, 1, 1, 1, 1
1.238740833333333, 0, 1, 1, 1, 1
1.239254666666667, 1, 1, 1, 1, 1
1.240877000000000, 0, 1, 1, 1, 1
1.241392500000000, 1, 1, 1, 1, 1
1.241973916666667, 0, 1, 1, 1, 1
1.242487333333333, 1, 1, 1, 1, 1
1.243068416666667, 0, 1, 1, 1, 1
1.243582250000000, 1, 1, 1, 1, 1
1.244163416666667, 0, 1, 1, 1, 1
1.244677500000000, 1, 1, 1, 1, 1
1.245259083333333, 0, 1, 1, 1, 1
1.245773000000000, 1, 1, 1, 1, 1
1.247396750000000, 0, 1, 1, 1, 1
1.247911833333333, 1, 1, 1, 1, 1
1.248492500000000, 0, 1, 1, 1, 1
1.249006583333333, 1, 1, 1, 1, 1
1.250629750000000, 0, 1, 1, 1, 1
1.251145166666667, 1, 1, 1, 1, 1
1.251727500000000, 0, 1, 1, 1, 1
1.252241250000000, 1, 1, 1, 1, 1
1.253864166666667, 0, 1, 1, 1, 1
1.254440333333333, 1, 1, 1, 1, 1
1.256004333333334, 0, 1, 1, 1, 1
1.256519250000000, 1, 1, 1, 1, 1
1.258142250000000, 0, 1, 1, 1, 1
1.258657166666667, 1, 1, 1, 1, 1
1.260282000000000, 0, 1, 1, 1, 1
1.260796916666667, 1, 1, 1, 1, 1
