Time[s], Channel 0, Channel 4, Channel 5, Channel 6, Channel 7
1.375180333333333, 1, 1, 1, 1, 1
1.376729083333333, 0, 1, 1, 1, 1
1.377317916666667, 1, 1, 1, 1, 1
1.378866833333333, 0, 1, 1, 1, 1
1.379456083333333, 1, 1, 1, 1, 1
1.379962666666667, 0, 1, 1, 1, 1
1.380550833333333, 1, 1, 1, 1, 1
1.381058500000000, 0, 1, 1, 1, 1
1.381646333333333, 1, 1, 1, 1, 1
1.383195250000000, 0, 1, 1, 1, 1
1.383784916666667, 1, 1, 1, 1, 1
1.384292166666667, 0, 1, 1, 1, 1
1.384879916666667, 1, 1, 1, 1, 1
1.385386583333333, 0, 1, 1, 1, 1
1.385974500000000, 1, 1, 1, 1, 1
1.387524666666667, 0, 1, 1, 1, 1
1.388113333333333, 1, 1, 1, 1, 1
1.388620583333333, 0, 1, 1, 1, 1
1.389208833333333, 1, 1, 1, 1, 1
1.389716166666667, 0, 1, 1, 1, 1
1.390305083333333, 1, 1, 1, 1, 1
1.391854083333333, 0, 1, 1, 1, 1
1.392442916666667, 1, 1, 1, 1, 1
1.393992333333333, 0, 1, 1, 1, 1
1.394581333333333, 1, 1, 1, 1, 1
1.395089333333333, 0, 1, 1, 1, 1
1.395677416666667, 1, 1, 1, 1, 1
1.397226500000000, 0, 1, 1, 1, 1
1.397814500000000, 1, 1, 1, 1, 1
1.399363666666667, 0, 1, 1, 1, 1
1.399952750000000, 1, 1, 1, 1, 1
1.400460250000000, 0, 1, 1, 1, 1
1.401047583333333, 1, 1, 1, 1, 1
1.401555750000000, 0, 1, 1, 1, 1
1.402143500000000, 1, 1, 1, 1, 1
1.403691666666667, 0, 1, 1, 1, 1
1.404281083333333, 1, 1, 1, 1, 1
1.405831416666667, 0, 1, 1, 1, 1
1.406419833333333, 1, 1, 1, 1, 1
1.407969500000000, 0, 1, 1, 1, 1
1.408557833333334, 1, 1, 1, 1, 1
1.410107083333333, 0, 1, 1, 1, 1
1.410696500000000, 1, 1, 1, 1, 1
1.412245500000000, 0, 1, 1, 1, 1
1.412834083333333, 1, 1, 1, 1, 1
1.413341833333333, 0, 1, 1, 1, 1
1.413930000000000, 1, 1, 1, 1, 1
1.415478750000000, 0, 1, 1, 1, 1
1.416067750000000, 1, 1, 1, 1, 1
1.417617083333333, 0, 1, 1, 1, 1
1.418206333333333, 1, 1, 1, 1, 1
1.418713750000000, 0, 1, 1, 1, 1
1.419301750000000, 1, 1, 1, 1, 1
1.419808583333333, 0, 1, 1, 1, 1
1.420397000000000, 1, 1, 1, 1, 1
1.420904333333333, 0, 1, 1, 1, 1
1.421492250000000, 1, 1, 1, 1, 1
1.421999083333333, 0, 1, 1, 1, 1
1.422587583333333, 1, 1, 1, 1, 1
1.423095000000000, 0, 1, 1, 1, 1
1.423682583333334, 1, 1, 1, 1, 1
1.424191333333333, 0, 1, 1, 1, 1
1.424778500000000, 1, 1, 1, 1, 1
1.426327250000000, 0, 1, 1, 1, 1
1.426916000000000, 1, 1, 1, 1, 1
1.428466166666667, 0, 1, 1, 1, 1
1.429055166666667, 1, 1, 1, 1, 1
1.430604500000000, 0, 1, 1, 1, 1
1.431192916666667, 1, 1, 1, 1, 1
1.432742916666667, 0, 1, 1, 1, 1
1.433332083333333, 1, 1, 1, 1, 1
1.434881500000000, 0, 1, 1, 1, 1
1.435470666666667, 1, 1, 1, 1, 1
1.435977166666667, 0, 1, 1, 1, 1
1.436565333333333, 1, 1, 1, 1, 1
1.437071500000000, 0, 1, 1, 1, 1
1.437659666666667, 1, 1, 1, 1, 1
1.439209500000000, 0, 1, 1, 1, 1
1.439797750000000, 1, 1, 1, 1, 1
1.440305083333334, 0, 1, 1, 1, 1
1.440892666666667, 1, 1, 1, 1, 1
1.441399666666667, 0, 1, 1, 1, 1
1.441987750000000, 1, 1, 1, 1, 1
1.442494916666667, 0, 1, 1, 1, 1
1.443082583333333, 1, 1, 1, 1, 1
1.443590083333333, 0, 1, 1, 1, 1
1.444177250000000, 1, 1, 1, 1, 1
1.444685666666667, 0, 1, 1, 1, 1
1.445273333333333, 1, 1, 1, 1, 1
1.446821666666667, 0, 1, 1, 1, 1
1.447410500000000, 1, 1, 1, 1, 1
1.448960666666667, 0, 1, 1, 1, 1
1.449549833333333, 1, 1, 1, 1, 1
