Time[s], Channel 0, Channel 4, Channel 5, Channel 6, Channel 7
0.445557666666667, 1, 1, 1, 1, 1
0.447113916666667, 0, 1, 1, 1, 1
0.447696916666667, 1, 1, 1, 1, 1
0.448210833333333, 0, 1, 1, 1, 1
0.448795083333333, 1, 1, 1, 1, 1
0.449306416666667, 0, 1, 1, 1, 1
0.449890250000000, 1, 1, 1, 1, 1
0.450401666666667, 0, 1, 1, 1, 1
0.450985666666667, 1, 1, 1, 1, 1
0.451497833333333, 0, 1, 1, 1, 1
0.452082083333333, 1, 1, 1, 1, 1
0.452593250000000, 0, 1, 1, 1, 1
0.453177000000000, 1, 1, 1, 1, 1
0.453689000000000, 0, 1, 1, 1, 1
0.454272916666667, 1, 1, 1, 1, 1
0.454783833333333, 0, 1, 1, 1, 1
0.455367583333333, 1, 1, 1, 1, 1
0.455879250000000, 0, 1, 1, 1, 1
0.456463000000000, 1, 1, 1, 1, 1
0.458016500000000, 0, 1, 1, 1, 1
0.458602166666667, 1, 1, 1, 1, 1
0.460154916666667, 0, 1, 1, 1, 1
0.460740833333333, 1, 1, 1, 1, 1
0.462294833333333, 0, 1, 1, 1, 1
0.462879583333333, 1, 1, 1, 1, 1
0.464431750000000, 0, 1, 1, 1, 1
0.465017500000000, 1, 1, 1, 1, 1
0.466571333333333, 0, 1, 1, 1, 1
0.467155916666667, 1, 1, 1, 1, 1
0.472325750000000, 0, 1, 1, 1, 1
0.476808833333333, 1, 1, 1, 1, 1
0.481127000000000, 0, 1, 1, 1, 1
0.481711250000000, 1, 1, 1, 1, 1
0.483264833333333, 0, 1, 1, 1, 1
0.483849166666667, 1, 1, 1, 1, 1
0.484362833333333, 0, 1, 1, 1, 1
0.484945833333333, 1, 1, 1, 1, 1
0.486500500000000, 0, 1, 1, 1, 1
0.487084250000000, 1, 1, 1, 1, 1
0.488639416666667, 0, 1, 1, 1, 1
0.489223500000000, 1, 1, 1, 1, 1
0.489735583333333, 0, 1, 1, 1, 1
0.490319083333333, 1, 1, 1, 1, 1
0.490832166666667, 0, 1, 1, 1, 1
0.491414166666667, 1, 1, 1, 1, 1
0.492969833333333, 0, 1, 1, 1, 1
0.493553250000000, 1, 1, 1, 1, 1
0.494066166666667, 0, 1, 1, 1, 1
0.494648583333333, 1, 1, 1, 1, 1
0.495160416666667, 0, 1, 1, 1, 1
0.495742916666667, 1, 1, 1, 1, 1
0.497298250000000, 0, 1, 1, 1, 1
0.497882250000000, 1, 1, 1, 1, 1
0.498395083333333, 0, 1, 1, 1, 1
0.498977583333333, 1, 1, 1, 1, 1
0.499490750000000, 0, 1, 1, 1, 1
0.500073166666667, 1, 1, 1, 1, 1
0.501627250000000, 0, 1, 1, 1, 1
0.502210916666667, 1, 1, 1, 1, 1
0.503766250000000, 0, 1, 1, 1, 1
0.504349583333333, 1, 1, 1, 1, 1
0.504862083333333, 0, 1, 1, 1, 1
0.505445500000000, 1, 1, 1, 1, 1
0.507000083333333, 0, 1, 1, 1, 1
0.507583750000000, 1, 1, 1, 1, 1
0.508094666666667, 0, 1, 1, 1, 1
0.508678416666667, 1, 1, 1, 1, 1
0.510233750000000, 0, 1, 1, 1, 1
0.510818083333333, 1, 1, 1, 1, 1
0.512371833333333, 0, 1, 1, 1, 1
0.512956500000000, 1, 1, 1, 1, 1
0.514510416666667, 0, 1, 1, 1, 1
0.515095916666667, 1, 1, 1, 1, 1
0.516649166666667, 0, 1, 1, 1, 1
0.517234250000000, 1, 1, 1, 1, 1
0.517744500000000, 0, 1, 1, 1, 1
0.518328833333333, 1, 1, 1, 1, 1
0.519882750000000, 0, 1, 1, 1, 1
0.520468333333333, 1, 1, 1, 1, 1
0.522020333333333, 0, 1, 1, 1, 1
0.522605750000000, 1, 1, 1, 1, 1
0.524159583333333, 0, 1, 1, 1, 1
0.524744416666667, 1, 1, 1, 1, 1
0.525255833333333, 0, 1, 1, 1, 1
0.525840083333333, 1, 1, 1, 1, 1
0.526350500000000, 0, 1, 1, 1, 1
0.526935500000000, 1, 1, 1, 1, 1
0.527445833333333, 0, 1, 1, 1, 1
0.528030083333333, 1, 1, 1, 1, 1
0.528542166666667, 0, 1, 1, 1, 1
0.529127333333333, 1, 1, 1, 1, 1
0.530680500000000, 0, 1, 1, 1, 1
0.531265916666667, 1, 1, 1, 1, 1
0.531776583333333, 0, 1, 1, 1, 1
0.532361166666667, 1, 1, 1, 1, 1
0.532871916666667, 0, 1, 1, 1, 1
0.533457083333333, 1, 1, 1, 1, 1
0.535009000000000, 0, 1, 1, 1, 1
0.535594333333333, 1, 1, 1, 1, 1
0.537148083333333, 0, 1, 1, 1, 1
0.537733750000000, 1, 1, 1, 1, 1
0.539285666666667, 0, 1, 1, 1, 1
0.539872166666667, 1, 1, 1, 1, 1
0.540382416666667, 0, 1, 1, 1, 1
0.540967750000000, 1, 1, 1, 1, 1
0.541478916666667, 0, 1, 1, 1, 1
0.542062083333333, 1, 1, 1, 1, 1
0.542573083333333, 0, 1, 1, 1, 1
0.543158000000000, 1, 1, 1, 1, 1
0.543668000000000, 0, 1, 1, 1, 1
0.544253166666667, 1, 1, 1, 1, 1
0.544763500000000, 0, 1, 1, 1, 1
0.545347916666667, 1, 1, 1, 1, 1
0.545858750000000, 0, 1, 1, 1, 1
0.546443166666667, 1, 1, 1, 1, 1
0.546954750000000, 0, 1, 1, 1, 1
0.547539000000000, 1, 1, 1, 1, 1
0.548048333333333, 0, 1, 1, 1, 1
0.548633416666667, 1, 1, 1, 1, 1
0.550186250000000, 0, 1, 1, 1, 1
0.550772166666667, 1, 1, 1, 1, 1
0.552324583333333, 0, 1, 1, 1, 1
0.552910666666667, 1, 1, 1, 1, 1
0.554463916666667, 0, 1, 1, 1, 1
0.555049583333333, 1, 1, 1, 1, 1
0.556601333333333, 0, 1, 1, 1, 1
0.557187416666667, 1, 1, 1, 1, 1
0.558739583333333, 0, 1, 1, 1, 1
0.559326083333333, 1, 1, 1, 1, 1
